id,lesson_id,icon,word,romaji,hiragana,sound_check,en,vi,zh,fr,de,hi,ind,it,ko,ms,pt,ru,es,th,tl,ar,pl,hr,nl,el,hu,sv,cs,ro,bg,da,tr,fi,sl,fa,bn,uk,am,km,si,zu,sw,lo,no
5581,139,Assets/Resources/Images/5581.png,短針,tanshin,たんしん,null,hour hand,kim giờ của đồng hồ,时针,petite aiguille,stunden zeiger,घड़ी की सूई,jarum jam,lancetta delle ore,시침,jam tangan,ponteiro das horas,часовая стрелка,la manecilla de la hora,เข็มชั่วโมง,kamay ng oras,عقرب الساعة,wskazówka godzinowa,satna kazaljka,uurwijzer,ωροδείκτης,óramutató,timvisare,hodinová ručička,ora mâinii,часови стрелки,time hånd,saat ibresi,tuntiviisari,urna roka,ساعت دست,তোমার হাত,годинник,የሰዓት እጅ,ដៃម៉ោង,පැයක් පමණයි,isandla sehora,saa ya mkono,ຊົ່ວໂມງມື,timeviser
5582,139,Assets/Resources/Images/5582.png,時計,tokei,とけい,null,clock,đồng hồ,时钟,l'horloge,uhr,घड़ी,jam,orologio,시계,jam,relógio,часы,el reloj,นาฬิกา,orasan,ساعة حائط,zegar,sat,klok,ρολόι,óra,klocka,hodiny,ceas,часовник,ur,saat,kello,uro,ساعت,ঘড়ি,годинник,ሰዓት,នាឡិកា,ඔරලෝසුව,iwashi,saa,ໂມງ,klokke
5583,139,Assets/Resources/Images/5583.png,秒,byō,びょう,null,second,giây,秒,seconde,zweite,दूसरा,kedua,secondo,둘째,kedua,segundo,второй,el segundo,ที่สอง,pangalawa,ثانيا,druga,drugi,tweede,δεύτερος,második,andra,druhý,al doilea,втори,sekund,ikinci,toinen,drugič,دومین,দ্বিতীয়,другий,ሁለተኛ,ទីពីរ,දෙවැනි,okwesibili,pili,ຄັ້ງທີສອງ,sekund
5584,139,Assets/Resources/Images/5584.png,分,fun,ふん,null,minute,phút,分钟,minute,minute,मिनट,menit,minuto,분,minit,minuto,минут,minuto,นาที,minuto,اللحظة,minuta,minuta,minuut,λεπτό,perc,minut,minuta,minut,минута,minut,dakika,minuutti,minute,دقیقه,মিনিট,хвилини,ደቂቃ,នាទី,විනාඩියක්,umzuzu,dakika,ນາທີ,minutt
5585,139,Assets/Resources/Images/5585.png,時,ji,じ,null,hour,giờ,小时,heure,stunde,घंटा,jam,ora,시간,jam,hora,час,hora,ชั่วโมง,oras,ساعة,godzina,sat,uur,ώρα,óra,timme,hodina,ora,час,time,saat,tunnin,uro,ساعت,ঘন্টা,годину,ሰአት,ម៉ោង,පැය,ihora,saa,ຊົ່ວໂມງ,time
5586,139,Assets/Resources/Images/5586.png,現在,genzai,げんざい,null,now,bây giờ,现在,à présent,jetzt,अभी व,sekarang,adesso,지금,sekarang,agora,сейчас,ahora,ตอนนี้,ngayon,الآن,teraz,sada,nu,τώρα,most,nu,nyní,acum,сега,nu,şimdi,nyt,zdaj,اکنون,এখন,зараз,አሁን,ឥឡូវ​នេះ,දැන්,manje,sasa,ຕອນນີ້,nå
5587,139,Assets/Resources/Images/5587.png,後,nochi,のち,null,later,sau đó,稍后,plus tard,später,बाद में,kemudian,dopo,후에,kemudian,mais tarde,потом,luego,ต่อมา,mamaya,في وقت لاحق,później,kasnije,later,αργότερα,majd később,senare,později,mai tarziu,по късно,senere,sonra,myöhemmin,kasneje,بعد,পরে,пізніше,በኋላ ላይ,ក្រោយមក,පසුව,kamuva,baadae,ຕໍ່ມາ,seinere
5588,139,Assets/Resources/Images/5588.png,30分,sanjuppun,さんじゅっぷん,null,half an hour,nửa tiếng,半小时,une demi-heure,ein halbe stunde,आधा घंटा,setengah jam,mezz'ora,반시,setengah jam,meia hora,полчаса,media hora,ครึ่งชั่วโมง,kalahating oras,نصف ساعه,pół godziny,pola sata,half uur,μισή ώρα,fél óra,halvtimme,půl hodiny,jumatate de ora,половин час,en halv time,yarım saat,puoli tuntia,pol ure,نیم ساعت,আধ ঘণ্টা,півгодини,ግማሽ ሰዓት,កន្លះម៉ោង,පැය භාගයක්,isigamu sehora,nusu saa,ເຄິ່ງ​ຊົ່ວ​ໂມງ,halvtime
5589,139,Assets/Resources/Images/5589.png,15分,jūgo-fun,じゅうごーふん,null,a quarter of an hour,15 phút,一刻钟,un quart d'heure,eine viertelstunde,एक घंटे का चौथाई,seperempat jam,un quarto d'ora,1 시간 반,satu perempat jam,um quarto de hora,четверть часа,un cuarto de hora,หนึ่งในสี่ของชั่วโมง,isang-kapat ng isang oras,ربع ساعة,kwadrans,četvrt sata,een kwartier,ένα τέταρτο της ώρας,egy negyed óra,en kvarts timme,čtvrt hodiny,un sfert de ora,четвърт час,en kvart time,bir saatin çeyreği,varttitunti,četrt ure,یک چهارم یک ساعت,এক ঘন্টা এক চতুর্থাংশ,чверть години,ሩብ ሩብ,មួយភាគបួននៃមួយម៉ោង,පැය හතරක්,ingxenye yesine yehora,robo ya saa,ໄຕມາດຂອງຫນຶ່ງຊົ່ວໂມງ,en kvart time
5590,139,Assets/Resources/Images/5590.png,20分,nijuppun,にじゅっぷん,null,twenty minutes,20 phút,20分钟,vingt minutes,zwanzig minuten,बीस मिनट,dua puluh menit,venti minuti,20 분,dua puluh minit,vinte minutos,двадцать минут,veinte minutos,ยี่สิบนาที,dalawampung minuto,عشرون دقيقة,dwadzieścia minut,dvadeset minuta,twintig minuten,είκοσι λεπτά,húsz perc,tjugo minuter,dvacet minut,douăzeci de minute,двадесет минути,tyve minutter,yirmi dakika,kaksikymmentä minuuttia,dvajset minut,بیست دقیقه,বিশ মিনিট,двадцять хвилин,ሃያ ደቂቃዎች,ម្ភៃនាទី,මිනිත්තු විස්සක්,imizuzu engamashumi amabili,dakika ishirini,ສິບນາທີ,tjue minutter
5591,139,Assets/Resources/Images/5591.png,40分,yonjuppun,よんじゅっぷん,null,forty minutes,40 phút,四十分钟,quarante minutes,vierzig minuten,चालीस मिनट,empat puluh menit,quaranta minuti,40 분,empat puluh minit,quarenta minutos,сорок минут,cuarenta minutos,สี่สิบนาที,apat na pung minuto,أربعون دقيقة,czterdzieści minut,četrdeset minuta,veertig minuten,σαράντα λεπτά,negyven perc,fyrtio minuter,čtyřicet minut,patruzeci de minute,четиридесет минути,fyrre minutter,kırk dakika,neljäkymmentä minuuttia,štirideset minut,چهل دقیقه,চল্লিশ মিনিট,сорок хвилин,አርባ ደቂቃዎች,សែសិបនាទី,විනාඩි හතළිහක්,imizuzu engamashumi amane,dakika arobaini,ສີ່ສິບນາທີ,førti minutter
5592,139,Assets/Resources/Images/5592.png,1時05分,ichi-ji go-fun,いちーじ ごーふん,null,five past one,1 giờ 5 phút,过去五点,une heure et cinq minutes,fünf nach eins,एक बजकर पांच मिनट,lima lewat satu,l'una e cinque,과거 다섯,lima masa lalu,uma e cinco,пять минут второго,una y cinco,ห้าโมงเช้า,lima lagpas isa,الواحدة و خمس دقائق,pięć po pierwszej,pet,vijf over een,μια και πέντε,egy óra öt perc,fem över ett,pět za sebou,cinci trecut unul,пет преди един,fem over en,biri beş geçiyor,viisi viimeistä,pet,پنج گذشته,একটা বেজে পাঁচ,п'ять минулого,ባለፉት አምስት ዓመታት,ប្រាំកន្លងមក,අතීතය පස්සේ,ezinhlanu ezedlule,tano iliyopita,ຫ້າປີຜ່ານມາ,fem over en
5593,139,Assets/Resources/Images/5593.png,1時10分,ichi-ji juppun,いちーじ じゅっぷん,null,ten past one,1 giờ 10 phút,十点十分,une heure dix,zehn nach eins,एक बजकर दस मिनट,sepuluh lewat satu,l'una e dieci,과거의 10,sepuluh lalu,uma e dez,12/31/1899 1:10:00 am,una y diez,สิบที่ผ่านมาหนึ่ง,sampung nakalipas na isa,الواحدة و عشر دقائق,dziesięć po pierwszej,deset,tien over een,δέκα τελευταία,tíz múlt,tio över ett,deset za sebou,unu si zece,десет след един,ti over en,biri on geçiyor,kymmenen viimeistä,deset,یک و ده دقیقه,একটা বেজে দশ মিনিট,десять минулого,አስር አስራር,ដប់កន្លងមក,අතීතය දහය,eyodwa eyishumi edlule,kumi iliyopita,ສິບຫນຶ່ງຜ່ານມາ,ti over ett
5594,139,Assets/Resources/Images/5594.png,1時15分,ichi-ji jūgo-fun,いちーじ じゅうごーふん,null,quarter past one,1 giờ 15 phút,一点一刻,une heure et quart,viertel nach eins,सवा एक,pukul seperempat,l'una e un quarto,1시 15 분,satu suku,um quarto e um,пятнадцать минут второго,una y cuarto,12/31/1899 1:15:00 am,isang nakaraang isang taon,12/31/1899 1:15:00 am,kwadrans po pierwszej,jedan i petnaest,kwart over 1,μία και τέταρτο,negyed kettő,kvart över ett,12/31/1899 1:15:00 am,unu și un sfert,един и петнадесет,kvart over en,12/31/1899 1:15:00 am,vartin yli yksi,četrt četrt,یک و ربع,কোয়ার্টার গত এক,квартал минулого року,ባለፈው አንድ ሩብ,មួយភាគបួនកន្លងមក,පසුගිය කාර්තුව,isigamu esedlule,robo iliyopita moja,ໄຕມາດທີ່ຜ່ານມາ,kvart over ett
5595,139,Assets/Resources/Images/5595.png,1時20分,ichi-ji nijuppun,いちーじ にじゅっぷん,null,twenty past one,1 giờ 20 phút,二十一点,une heure vingt,zwanzig nach eins,एक बज कर बीस मिनट,satu lewat dua puluh,ventiuno,과거 20 번,dua puluh satu masa lalu,vinte e um,двадцать минут первого,una y veinte,หนึ่งในยี่สิบที่ผ่านมา,dalawampung nakaraang isa,واحد وعشرين الماضية,dwadzieścia po pierwszej,dvadeset i jedan,twintig over een,είκοσι ένα,húsz múlva,tjugo över en,dvacet jedna,douăzeci și unu,преди двадесет,tyve over en,biri yirmi geçiyor,kaksikymmentä vuotta aiemmin,dvajset,بیست و یک سال گذشته,গত এক বিশ,двадцять минулого,ሃያ አንድ,ម្ភៃកន្លងមក,පසුගිය විසි එක,engamashumi amabili edlule,ishirini iliyopita moja,ຍີ່ສິບປີຜ່ານມາ,tjue over en
5596,139,Assets/Resources/Images/5596.png,秒針,byōshin,びょうしん,null,second hand,kim giây của đồng hồ,二手,d'occasion,gebraucht,सेकंड हैंड,tangan kedua,seconda mano,두번째 손,terpakai,usado,подержанный,segunda mano,มือสอง,pangalawang kamay,اليد الثانية,z drugiej ręki,druga ruka,tweedehands,δεύτερο χέρι,használt,andrahand,z druhé ruky,la mâna a doua,втора ръка,brugt,ikinci el,kierrätetty,iz druge roke,دست دوم,দ্বিতীয় হাত,друга рука,ሁለተኛ እጅ,មួយ​ទឹក,පාවිච්චි කළ,seyike yasetshenziswa,mtumba,ມື​ສອງ,brukt
5597,139,Assets/Resources/Images/5597.png,1時25分,ichi-ji nijūgo-fun,いちーじ にじゅうごーふん,null,twenty five past one,1 giờ 25 phút,二十五点一点,une heure vingt-cinq,fünfundzwanzig nach eins,पच्चीस पिछले एक,satu dua puluh lima,venticinque,과거 25 개,dua puluh lima yang lalu,vinte e cinco e um,двадцать пять минут первого,una y veinticinco,ยี่สิบห้าที่ผ่านมาหนึ่ง,dalawampu't limang nakalipas na isa,خمسة واحد وعشرين الماضية,dwadzieścia pięć po pierwszej,pet i pet,vijf voor half twee,είκοσι πέντε τελευταία,huszonöt múlt,tjugo fem över en,dvacet pět za sebou,douăzeci și cinci de ani,преди двадесет и пет,femogtyve forbi en,biri yirmi beş geçiyor,kaksikymmentäviisi vuotta aiemmin,petindvajset pet,بیست و پنج سال پیش,পঞ্চাশটা এক,двадцять п'ять минулого,ሃያ አምስት ባለፈው,ម្ភៃប្រាំកន្លងមក,විසි පස් දෙනා එක,engamashumi amabili nanhlanu edlule,ishirini na tano iliyopita moja,ຊາວຫ້າປີຜ່ານມາ,tjuefem over en
5598,139,Assets/Resources/Images/5598.png,1時半,ichi-ji han,いちーじ はん,null,one thirty,1 giờ 30 phút,三十分之一,une heure et demi,ein uhr dreißig,एक सौ तीस,satu tiga puluh,una trentina,한 삼십,satu tiga puluh,uma e meia,один тридцать,una y media,หนึ่งสามสิบ,isang tatlumpu,واحد وثلاثون,jedna trzydziesta,jedan trideset,een half uur,ένα τριάντα,egy harminc,en trettio,jedna třicet,o treime,една трийста,en tredive,otuzda biri,yksi kolmekymmentä,ena trideset,یک سی,একশত তিরিশ,один тридцять,አንድ ሠላሳ,មួយសាមសិប,එක තිහක්,omunye amashumi amathathu,moja thelathini,ຫນຶ່ງໃນສາມສິບ,en tretti
5599,139,Assets/Resources/Images/5599.png,1時35分,ichi-ji sanjūgo-fun,いちーじ さんじゅうごーふん,null,twenty five to two,2 giờ kém 25 phút,二十五到二,vingt cinq à deux,fünfundzwanzig zu zwei,दो बजने में पच्चीस मिनट,dua puluh lima hingga dua,venticinque a due,25 대 2,dua puluh lima hingga dua,vinte e cinco para dois,двадцать пять к двум,dos menos vienticinco,ยี่สิบห้าถึงสอง,dalawampu't lima hanggang dalawa,خمس وعشرون لإثنان,dwadzieścia pięć do dwóch,dvadeset pet do dva,vijfentwintig voor twee,είκοσι πέντε έως δύο,huszonöt kettőt,tjugofem till två,dvacet pět až dva,douăzeci și cinci la două,двадесет и пет на две,femogtyve til to,yirmi beşe iki,kaksikymmentäviisi-kaksi,pet do dva,بیست و پنج تا دو,পঁচিশ থেকে দুজন,двадцять п'ять-два,ሃያ አምስት ወደ ሁለት,ម្ភៃប្រាំទៅពីរ,විසි පහක් දෙකක්,amashumi amabili nanhlanu kuya kwababili,ishirini na tano hadi mbili,ຊາວຫ້າຫາສອງ,tjuefem til to
5600,139,Assets/Resources/Images/5600.png,1時40分前,ichi-ji yonjuppun,いちーじ よんじゅっぷん,null,twenty to two,2 giờ kém 20 phút,二十到二,vingt à deux,zwanzig zu zwei,बीस से दो,dua puluh dua,venti a due,20 대 2,dua puluh dua,vinte e dois,без двадцати два,dos menos veinte,ยี่สิบถึงสอง,dalawampu't dalawa,12/31/1899 1:40:00 am,dwadzieścia do dwóch,dvadeset do dva,twintig voor twee,είκοσι δύο,húsz-kettő,tjugo till två,dvacet až dva,douăzeci și două,двадесет и две,to til to,yirmiden ikiye,kaksikymmentä kaksi,dvajset do dva,بیست و دو,বিশ বা বিশ,двадцять два,ከሃያ ወደ ሁለት,ពីម្ភៃទៅពីរ,විසිපන් දෙකක්,amashumi amabili kuya amabili,ishirini na mbili,ສອງຫາສອງ,tjue til to
